Date,ARM,AUR,DELL,HOOD,INTC,KOPN,LCID,LUNR,META,NVDA,QBTS,UEC,^SPX
2023-09-14,63.59000015258789,3.2200000286102295,68.68171691894531,10.569999694824219,38.033878326416016,1.3600000143051147,60.099998474121094,4.28000020980835,310.0191955566406,45.556724548339844,1.0700000524520874,5.420000076293945,4505.10009765625
2023-09-15,60.75,3.380000114440918,66.87683868408203,10.670000076293945,37.256874084472656,1.2899999618530273,59.20000076293945,4.21999979019165,298.67144775390625,43.876617431640625,1.0399999618530273,5.380000114440918,4450.31982421875
2023-09-18,58.0,3.549999952316284,66.7417221069336,10.600000381469727,37.36506652832031,1.309999942779541,56.400001525878906,4.099999904632568,300.89923095703125,43.94257736206055,0.9639999866485596,5.360000133514404,4453.52978515625
2023-09-19,55.16999816894531,3.009999990463257,67.4655990600586,10.470000267028809,35.742210388183594,1.2699999809265137,55.0,4.090000152587891,303.405517578125,43.4968147277832,0.9509999752044678,5.099999904632568,4443.9501953125
2023-09-20,52.90999984741211,2.869999885559082,66.5390396118164,10.220000267028809,34.11935043334961,1.2300000190734863,54.5,4.0,298.0349426269531,42.21649932861328,0.9240000247955322,5.070000171661377,4402.2001953125
2023-09-21,52.15999984741211,2.740000009536743,66.05644989013672,9.829999923706055,34.08000946044922,1.2400000095367432,51.70000076293945,4.019999980926514,294.1164855957031,40.995147705078125,0.9539999961853027,4.929999828338623,4330.0
2023-09-22,51.31999969482422,2.5999999046325684,67.61038208007812,9.699999809265137,33.61774444580078,1.2000000476837158,51.099998474121094,3.930000066757202,297.44818115234375,41.587833404541016,0.9100000262260437,5.199999809265137,4320.06005859375
2023-09-25,54.439998626708984,2.4800000190734863,67.59107208251953,9.680000305175781,33.72593307495117,1.190000057220459,51.29999923706055,3.7699999809265137,299.1886291503906,42.19950866699219,0.9670000076293945,5.400000095367432,4337.43994140625
2023-09-26,53.52000045776367,2.4800000190734863,66.52938079833984,9.529999732971191,33.273502349853516,1.1799999475479126,53.099998474121094,3.549999952316284,297.3288269042969,41.888675689697266,0.9399999976158142,5.170000076293945,4273.52978515625
2023-09-27,52.9900016784668,2.369999885559082,65.58351135253906,9.569999694824219,34.040672302246094,1.1799999475479126,54.599998474121094,3.490000009536743,296.115478515625,42.445377349853516,0.9900000095367432,5.28000020980835,4274.509765625
2023-09-28,55.4900016784668,2.380000114440918,66.11434936523438,9.680000305175781,34.601287841796875,1.2100000381469727,55.29999923706055,3.569999933242798,302.301513671875,43.066043853759766,0.9700000286102295,5.599999904632568,4299.7001953125
2023-09-29,53.52000045776367,2.3499999046325684,66.50042724609375,9.8100004196167,34.965206146240234,1.2200000286102295,55.900001525878906,3.6500000953674316,298.5720520019531,43.475830078125,0.9649999737739563,5.150000095367432,4288.0498046875
2023-10-02,52.2599983215332,2.2300000190734863,65.34220886230469,9.729999542236328,34.87668228149414,1.190000057220459,55.400001525878906,3.950000047683716,305.14593505859375,44.758140563964844,0.9729999899864197,4.849999904632568,4288.39013671875
2023-10-03,51.56999969482422,2.1500000953674316,64.89823913574219,9.529999732971191,35.102901458740234,1.159999966621399,53.79999923706055,3.940000057220459,299.29803466796875,43.49381637573242,0.8989999890327454,4.880000114440918,4229.4501953125
2023-10-04,53.459999084472656,2.2799999713897705,64.85962677001953,9.680000305175781,35.33895492553711,1.159999966621399,55.599998474121094,3.9100000858306885,303.9127197265625,44.01754379272461,0.8550000190734863,4.929999828338623,4263.75
2023-10-05,52.5099983215332,2.1700000762939453,63.88481521606445,9.729999542236328,35.29960632324219,1.1699999570846558,51.599998474121094,3.9000000953674316,303.12701416015625,44.66419982910156,0.9070000052452087,5.179999828338623,4258.18994140625
2023-10-06,54.08000183105469,2.109999895095825,64.09716033935547,9.930000305175781,35.59467697143555,1.2000000476837158,51.29999923706055,3.930000066757202,313.708984375,45.73762512207031,0.9819999933242798,5.309999942779541,4308.5
2023-10-09,54.25,2.119999885559082,64.84033203125,9.869999885559082,35.46681594848633,1.2300000190734863,50.29999923706055,3.869999885559082,316.62298583984375,45.248878479003906,1.0199999809265137,5.289999961853027,4335.66015625
2023-10-10,55.709999084472656,2.1600000858306885,65.61247253417969,10.039999961853027,35.83073425292969,1.2400000095367432,54.400001525878906,3.9200000762939453,320.083984375,45.77360534667969,1.0700000524520874,5.389999866485596,4358.240234375
2023-10-11,54.68000030517578,2.0399999618530273,67.89026641845703,9.720000267028809,36.27332305908203,1.2300000190734863,53.400001525878906,3.8299999237060547,326.0313720703125,46.781070709228516,0.9810000061988831,5.289999961853027,4376.9501953125
2023-10-12,51.849998474121094,1.9299999475479126,66.64521026611328,9.289999961853027,36.233985900878906,1.190000057220459,50.70000076293945,3.569999933242798,322.391357421875,46.91999435424805,0.9700000286102295,5.110000133514404,4349.60986328125
2023-10-13,50.779998779296875,1.850000023841858,65.67037963867188,9.140000343322754,35.3782958984375,1.2100000381469727,51.599998474121094,3.6700000762939453,312.9730224609375,45.43678283691406,0.9599999785423279,5.150000095367432,4327.77978515625
