,Date,ARM,AUR,DELL,HOOD,INTC,KOPN,LCID,LUNR,META,NVDA,QBTS,UEC,^SPX
84,2024-01-16,-2.171423775809152,-2.760733571552012,0.26478885970025945,-0.8166982654205324,-0.12731993385171966,-5.65216863989143,-4.159733882649753,1.1718739086063334,-1.8772183717685864,3.0561297510232803,-4.999998431456697,2.960103212845318,-0.37313402367431625
85,2024-01-17,2.0151828063224593,-2.208207254783865,-2.339036773364445,-2.5617628438026356,-2.1249422924953136,-7.834104622903125,-3.472222314204701,0.0,0.2476444715225559,-0.5835194588953059,-1.939057965929589,0.0,-0.5616897183990496
86,2024-01-18,6.2553717555142745,-1.6129017372408756,0.9657276697364001,0.1877977322071678,1.4763259182019377,3.4999966621398926,-4.676256376753783,-0.7722000613628688,2.1065919148933334,1.880364028486415,-0.28249065583545885,-0.9999990463256836,0.8805260963895988
87,2024-01-19,5.860162033408791,1.639342724524056,6.096191390341764,0.37488248891297754,3.0166867344621253,-2.898548053842058,2.2641523829046286,1.5564187895738903,1.9461351164509206,4.1746173497432,-2.974499848624458,-2.272731104063447,1.2313502764936246
88,2024-01-22,-1.870706523860353,5.806453944989295,-2.0285072696806914,2.614376582389224,0.1453824921198964,5.472631622772936,4.428039995199957,7.27969597153885,-0.43551969437439053,0.2740008642394744,14.306567831434236,-1.4211842368227219,0.21943252026270157
89,2024-01-23,-0.9856077424650453,3.3536626363992337,1.5898375693832436,-0.3639669034220334,1.3894545312280535,-2.830186132944906,7.067137999710191,-1.0714275678809637,0.895802903589328,0.36711060544876767,3.5759894523375984,3.800785812626123,0.2921374261967945
90,2024-01-24,-0.798953009224123,-4.424781437334843,1.5528343016218602,-1.2785332610689149,0.4090823622213356,-1.9417457749564655,-6.9306882079143515,-4.693136350811682,1.4278162526289762,2.4869255034638087,-6.905054870816669,-2.272731104063447,0.08119284117831098
91,2024-01-25,-2.4161529618098125,0.3086416800562491,-0.8003812559027872,-1.0175819248993416,0.9370655517491802,-3.465343262562358,-5.6737600644764985,-2.651521548478036,0.6347640565304586,0.41556672642546505,-4.9006623457641,-4.392760798513747,0.526036552770643
92,2024-01-26,-3.707218721961383,-2.7692281282865086,1.4210032023271009,0.8411229363757506,-11.907169314125952,-2.051286158163458,-0.37594127832941504,0.0,0.2441657489444471,-0.9510359086849942,14.206127971837388,0.40540179168338014,-0.06517852510764982
93,2024-01-29,2.4729551517656736,2.531643086491392,-0.9617698572351091,4.8192813679525655,0.4352884975258078,1.0471194385354707,27.16981419977152,18.677044028862195,1.7455664443417303,2.349623813313253,0.0,0.0,0.755677489618095
94,2024-01-30,-1.3163294672364425,-3.0864168005624912,1.6664790307478978,-2.6525214819137064,-2.098547226086441,-4.66320811478039,2.670616293194229,11.475414705673822,-0.2393769771134981,0.49468029437042493,7.56098009517408,2.5572013675664342,-0.060064993453985825
95,2024-01-31,-1.806312393647493,-4.7770729412765185,-2.264157594530151,-2.4523201830223105,0.37278903917901207,-2.7173951423122418,-2.312136625262867,11.17646662834205,-2.4796431747397265,-1.9864841236664141,-4.195011253586331,0.26246694523468833,-1.6105744611597923
96,2024-02-01,-0.2122563036160114,5.016725581571887,3.4990329718638433,1.5828685280897938,0.6499511168202557,2.793300144756043,1.1834364938100892,-2.3809501283202863,1.189324979521179,2.4379408676260614,8.875737933692552,7.329842311072465,1.2493688211609741
97,2024-02-02,0.6806627620291984,0.3184710232218929,0.6295224088156309,0.091661127604947,-1.752772404914435,27.17390607176308,-3.216380889705616,1.3550122368818416,20.317630699611446,4.970886719790733,5.326083076304505,-0.7317008211950168,1.0684446077514682
98,2024-02-05,3.197178370516065,-4.126987635083043,-0.7066752764915066,-3.2967001296892264,0.39905631235850403,-1.2820501064172196,-2.7190264431138718,-2.139035387755625,-3.2800632628250344,4.794444214989018,-8.875125621865912,-1.9656058661043658,-0.31863375266722094
99,2024-02-06,-0.39578722453818316,4.635765092330359,-3.5351780818465905,2.0833267482244815,0.22278215027617737,-6.493500461665078,8.695649598503122,-1.092901621135559,-1.0208718919088609,-1.5995478366020282,8.380520905434365,-3.508774550615338,0.2310410826963684
100,2024-02-07,5.522058911927958,-2.5316506313829312,1.282040846690607,2.040818854159396,0.09358453103706577,-7.407411086706321,-3.428573608398437,-3.3149140705165783,3.2701469677339854,2.749797832839644,0.31347558227570904,2.3376663588899476,0.8241457963390068
101,2024-02-08,47.88987953561845,5.194808110195212,1.2658406464376124,2.0000024275346235,-0.6545062560209494,11.000001430511475,3.8461516757525307,7.999999182564872,0.08731296601465971,-0.653380486717613,-3.124997089616889,-3.5533021033238334,0.05705832608251727
102,2024-02-09,1.1590128210538868,2.4691334404499927,1.6509284442335945,2.941175720608451,1.9058859038721379,9.9099110709451,0.28490681813587587,32.01057695467442,-0.40213669435476335,3.5783839911844937,17.20430376295656,1.4473701959832115,0.5742341525559511
103,2024-02-12,29.303013978393867,0.6024090761646119,0.4872419005520689,3.9826842471913877,1.6624228134455168,9.016394403729805,1.9886384879754133,6.212433543804232,0.16876717759608834,0.15942162098329682,23.853209403797177,2.9831390134307276,-0.09489536011327217
104,2024-02-13,-19.460292425466292,-8.083831972003662,-3.047787340395306,-1.415487702365954,-1.9759179798381254,-1.5037668789816911,-7.520893170417077,-2.830190376778715,-1.8724721194480862,-0.166087755948511,6.666669021418023,-3.7783399064594434,-1.3674255653625453
105,2024-02-14,5.350890139456146,7.166124866258435,2.4529572491276146,13.006756266945036,2.386460706945001,5.343515687761191,3.9156602626097285,-3.300972294095006,2.860129958436668,2.456751004285084,28.472218772879494,-0.39266666878871687,0.9579763275017616
106,2024-02-15,5.759486599699013,-6.079028875461438,-3.8586717431435136,0.29895337452094434,-0.3168112499787388,-1.449273985189887,5.217389092929121,34.538148265141,2.271375909850625,-1.6806697518693101,7.027026678716471,-1.051247336432169,0.5821250684729531
107,2024-02-16,-3.99461148299275,-5.501613029043319,1.8012509028438337,4.321907007516403,-1.2258761939946277,-1.4705868173635692,2.203854693869487,9.253737015617059,-2.2126698886457064,-0.06193802352783477,-12.12121248610128,-1.8592342552712509,-0.48034698371120854
108,2024-02-20,-5.119214494542194,-3.0821969259027733,-2.0781288579096087,0.6428582327706474,2.3213040095718176,-7.0895541973011555,-0.808623313744365,50.13660537420218,-0.33169259038791643,-4.353212140859262,17.816088567842897,-9.201621659324944,-0.6005322001165303
109,2024-02-21,1.3303792323577062,-1.7667828149905473,-1.2975988703245729,-3.5486160013147034,-2.358493424772103,-5.622494151324176,0.5434803453420628,-15.19563340376697,-0.6832851544709165,-2.850877602698182,-11.219507571418287,-0.2980623071954087,0.1264199922982138
